Run Name,180725_dPPR10_only
Run Date,12:40:53 PM   07-26-18
Method Name,S200_5/150 FRET_WL
Export Format Version, 1.00
Method ID, 9545
Points/Second, 5.00
Number of Records,   6260
Offset from Run Start Time,00:00:00
Run End Time,00:20:53
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Trace 5,<Not Selected>
Trace 6,<Not Selected>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2
   713.2,0.000205,0.000143
   713.4,0.000205,0.000143
   713.6,0.000212,0.000143
   713.8,0.000205,0.000148
   714.0,0.000198,0.000152
   714.2,0.000191,0.000151
   714.4,0.000198,0.000156
   714.6,0.000184,0.000156
   714.8,0.000191,0.000156
   715.0,0.000184,0.000156
   715.2,0.000198,0.000160
   715.4,0.000191,0.000161
   715.6,0.000205,0.000162
   715.8,0.000211,0.000161
   716.0,0.000211,0.000156
   716.2,0.000211,0.000156
   716.4,0.000211,0.000149
   716.6,0.000197,0.000149
   716.8,0.000197,0.000142
   717.0,0.000183,0.000142
   717.2,0.000175,0.000142
   717.4,0.000175,0.000142
   717.6,0.000169,0.000137
   717.8,0.000176,0.000143
   718.0,0.000176,0.000143
   718.2,0.000183,0.000149
   718.4,0.000176,0.000149
   718.6,0.000183,0.000151
   718.8,0.000176,0.000146
   719.0,0.000176,0.000151
   719.2,0.000176,0.000141
   719.4,0.000176,0.000135
   719.6,0.000176,0.000135
   719.8,0.000169,0.000144
   720.0,0.000176,0.000143
   720.2,0.000176,0.000143
   720.4,0.000183,0.000148
   720.6,0.000184,0.000143
   720.8,0.000190,0.000154
   721.0,0.000190,0.000153
   721.2,0.000197,0.000154
   721.4,0.000190,0.000154
   721.6,0.000190,0.000155
   721.8,0.000183,0.000154
   722.0,0.000190,0.000149
   722.2,0.000183,0.000148
   722.4,0.000184,0.000148
   722.6,0.000183,0.000148
   722.8,0.000184,0.000143
   723.0,0.000190,0.000144
   723.2,0.000190,0.000141
   723.4,0.000183,0.000141
   723.6,0.000183,0.000146
   723.8,0.000169,0.000151
   724.0,0.000162,0.000151
   724.2,0.000169,0.000155
   724.4,0.000156,0.000145
   724.6,0.000163,0.000144
   724.8,0.000163,0.000144
   725.0,0.000169,0.000140
   725.2,0.000169,0.000141
   725.4,0.000176,0.000142
   725.6,0.000175,0.000141
   725.8,0.000176,0.000142
   726.0,0.000176,0.000150
   726.2,0.000176,0.000156
   726.4,0.000183,0.000164
   726.6,0.000176,0.000164
   726.8,0.000183,0.000169
   727.0,0.000176,0.000169
   727.2,0.000183,0.000169
   727.4,0.000189,0.000170
   727.6,0.000182,0.000170
   727.8,0.000182,0.000170
   728.0,0.000182,0.000170
   728.2,0.000196,0.000171
   728.4,0.000189,0.000167
   728.6,0.000189,0.000167
   728.8,0.000189,0.000168
   729.0,0.000189,0.000173
   729.2,0.000190,0.000174
   729.4,0.000183,0.000173
   729.6,0.000196,0.000182
   729.8,0.000217,0.000195
   730.0,0.000217,0.000194
   730.2,0.000223,0.000193
   730.4,0.000223,0.000188
   730.6,0.000217,0.000178
   730.8,0.000216,0.000177
   731.0,0.000230,0.000181
   731.2,0.000223,0.000175
   731.4,0.000230,0.000179
   731.6,0.000229,0.000179
   731.8,0.000229,0.000184
   732.0,0.000216,0.000185
   732.2,0.000223,0.000182
   732.4,0.000222,0.000177
   732.6,0.000222,0.000183
   732.8,0.000223,0.000189
   733.0,0.000223,0.000194
   733.2,0.000229,0.000194
   733.4,0.000216,0.000190
   733.6,0.000223,0.000190
   733.8,0.000229,0.000189
   734.0,0.000209,0.000189
   734.2,0.000223,0.000192
   734.4,0.000209,0.000192
   734.6,0.000209,0.000191
   734.8,0.000202,0.000191
   735.0,0.000202,0.000196
   735.2,0.000203,0.000201
   735.4,0.000196,0.000200
   735.6,0.000203,0.000200
   735.8,0.000210,0.000200
   736.0,0.000210,0.000190
   736.2,0.000210,0.000190
   736.4,0.000210,0.000186
   736.6,0.000202,0.000187
   736.8,0.000202,0.000183
   737.0,0.000223,0.000187
   737.2,0.000216,0.000188
   737.4,0.000230,0.000188
   737.6,0.000237,0.000191
   737.8,0.000229,0.000190
   738.0,0.000223,0.000190
   738.2,0.000223,0.000190
   738.4,0.000222,0.000189
   738.6,0.000229,0.000193
   738.8,0.000236,0.000193
   739.0,0.000243,0.000194
   739.2,0.000236,0.000190
   739.4,0.000243,0.000185
   739.6,0.000237,0.000186
   739.8,0.000237,0.000192
   740.0,0.000229,0.000191
   740.2,0.000223,0.000190
   740.4,0.000216,0.000190
   740.6,0.000215,0.000190
   740.8,0.000222,0.000190
   741.0,0.000222,0.000196
   741.2,0.000236,0.000197
   741.4,0.000235,0.000192
   741.6,0.000229,0.000192
   741.8,0.000229,0.000197
   742.0,0.000215,0.000197
   742.2,0.000215,0.000197
   742.4,0.000215,0.000192
   742.6,0.000228,0.000197
   742.8,0.000228,0.000196
   743.0,0.000228,0.000195
   743.2,0.000228,0.000199
   743.4,0.000236,0.000213
   743.6,0.000243,0.000218
   743.8,0.000235,0.000217
   744.0,0.000243,0.000211
   744.2,0.000249,0.000206
   744.4,0.000256,0.000206
   744.6,0.000249,0.000202
   744.8,0.000256,0.000208
   745.0,0.000256,0.000210
   745.2,0.000262,0.000214
   745.4,0.000255,0.000209
   745.6,0.000262,0.000218
   745.8,0.000256,0.000223
   746.0,0.000255,0.000232
   746.2,0.000256,0.000237
   746.4,0.000256,0.000232
   746.6,0.000263,0.000237
   746.8,0.000263,0.000231
   747.0,0.000276,0.000239
   747.2,0.000276,0.000238
   747.4,0.000269,0.000241
   747.6,0.000276,0.000242
   747.8,0.000269,0.000242
   748.0,0.000276,0.000244
   748.2,0.000269,0.000243
   748.4,0.000276,0.000247
   748.6,0.000269,0.000246
   748.8,0.000282,0.000250
   749.0,0.000282,0.000245
   749.2,0.000289,0.000249
   749.4,0.000303,0.000245
   749.6,0.000303,0.000240
   749.8,0.000303,0.000240
   750.0,0.000303,0.000241
   750.2,0.000296,0.000232
   750.4,0.000296,0.000232
   750.6,0.000296,0.000228
   750.8,0.000295,0.000232
   751.0,0.000288,0.000238
   751.2,0.000288,0.000237
   751.4,0.000288,0.000232
   751.6,0.000288,0.000232
   751.8,0.000288,0.000228
   752.0,0.000281,0.000227
   752.2,0.000275,0.000223
   752.4,0.000275,0.000228
   752.6,0.000275,0.000233
   752.8,0.000268,0.000237
   753.0,0.000268,0.000237
   753.2,0.000268,0.000231
   753.4,0.000261,0.000230
   753.6,0.000261,0.000225
   753.8,0.000261,0.000220
   754.0,0.000261,0.000216
   754.2,0.000254,0.000220
   754.4,0.000254,0.000220
   754.6,0.000254,0.000216
   754.8,0.000254,0.000221
   755.0,0.000247,0.000225
   755.2,0.000240,0.000226
   755.4,0.000247,0.000227
   755.6,0.000248,0.000228
   755.8,0.000241,0.000232
   756.0,0.000241,0.000232
   756.2,0.000241,0.000232
   756.4,0.000241,0.000232
   756.6,0.000248,0.000227
   756.8,0.000241,0.000221
   757.0,0.000248,0.000217
   757.2,0.000248,0.000221
   757.4,0.000255,0.000211
   757.6,0.000248,0.000217
   757.8,0.000248,0.000218
   758.0,0.000255,0.000222
   758.2,0.000255,0.000217
   758.4,0.000255,0.000211
   758.6,0.000255,0.000216
   758.8,0.000248,0.000220
   759.0,0.000249,0.000220
   759.2,0.000249,0.000216
   759.4,0.000242,0.000217
   759.6,0.000242,0.000212
   759.8,0.000242,0.000213
   760.0,0.000242,0.000214
   760.2,0.000242,0.000215
   760.4,0.000249,0.000210
   760.6,0.000243,0.000206
   760.8,0.000250,0.000202
   761.0,0.000250,0.000192
   761.2,0.000250,0.000197
   761.4,0.000250,0.000197
   761.6,0.000243,0.000203
   761.8,0.000236,0.000202
   762.0,0.000236,0.000201
   762.2,0.000222,0.000200
   762.4,0.000229,0.000199
   762.6,0.000229,0.000204
   762.8,0.000229,0.000204
   763.0,0.000243,0.000199
   763.2,0.000243,0.000204
   763.4,0.000249,0.000200
   763.6,0.000242,0.000201
   763.8,0.000256,0.000202
   764.0,0.000256,0.000197
   764.2,0.000242,0.000207
   764.4,0.000243,0.000207
   764.6,0.000229,0.000208
   764.8,0.000229,0.000208
   765.0,0.000222,0.000208
   765.2,0.000229,0.000213
   765.4,0.000222,0.000209
   765.6,0.000215,0.000204
   765.8,0.000229,0.000204
   766.0,0.000229,0.000203
   766.2,0.000229,0.000198
   766.4,0.000229,0.000197
   766.6,0.000229,0.000202
   766.8,0.000229,0.000197
   767.0,0.000229,0.000201
   767.2,0.000222,0.000196
   767.4,0.000229,0.000205
   767.6,0.000229,0.000201
   767.8,0.000236,0.000205
   768.0,0.000229,0.000205
   768.2,0.000243,0.000211
   768.4,0.000243,0.000211
   768.6,0.000249,0.000210
   768.8,0.000229,0.000205
   769.0,0.000243,0.000211
   769.2,0.000229,0.000211
   769.4,0.000222,0.000211
   769.6,0.000236,0.000216
   769.8,0.000243,0.000220
   770.0,0.000243,0.000216
   770.2,0.000243,0.000221
   770.4,0.000250,0.000218
   770.6,0.000243,0.000214
   770.8,0.000236,0.000214
   771.0,0.000243,0.000204
   771.2,0.000223,0.000210
   771.4,0.000230,0.000200
   771.6,0.000223,0.000195
   771.8,0.000223,0.000204
   772.0,0.000210,0.000198
   772.2,0.000217,0.000197
   772.4,0.000216,0.000197
   772.6,0.000230,0.000192
   772.8,0.000230,0.000192
   773.0,0.000230,0.000192
   773.2,0.000237,0.000187
   773.4,0.000223,0.000188
   773.6,0.000210,0.000184
   773.8,0.000202,0.000184
   774.0,0.000202,0.000180
   774.2,0.000202,0.000186
   774.4,0.000203,0.000187
   774.6,0.000196,0.000182
   774.8,0.000202,0.000182
   775.0,0.000196,0.000177
   775.2,0.000189,0.000181
   775.4,0.000181,0.000176
   775.6,0.000189,0.000181
   775.8,0.000196,0.000181
   776.0,0.000196,0.000182
   776.2,0.000195,0.000186
   776.4,0.000189,0.000181
   776.6,0.000189,0.000176
   776.8,0.000195,0.000171
   777.0,0.000195,0.000170
   777.2,0.000202,0.000177
   777.4,0.000202,0.000177
   777.6,0.000209,0.000177
   777.8,0.000209,0.000173
   778.0,0.000209,0.000170
   778.2,0.000210,0.000165
   778.4,0.000210,0.000170
   778.6,0.000209,0.000170
   778.8,0.000210,0.000170
   779.0,0.000203,0.000171
   779.2,0.000196,0.000171
   779.4,0.000189,0.000177
   779.6,0.000196,0.000171
   779.8,0.000196,0.000166
   780.0,0.000189,0.000166
   780.2,0.000189,0.000166
   780.4,0.000183,0.000166
   780.6,0.000183,0.000165
   780.8,0.000183,0.000165
   781.0,0.000183,0.000170
   781.2,0.000183,0.000170
   781.4,0.000183,0.000174
   781.6,0.000183,0.000170
   781.8,0.000183,0.000178
   782.0,0.000190,0.000174
   782.2,0.000183,0.000177
   782.4,0.000183,0.000183
   782.6,0.000189,0.000182
   782.8,0.000189,0.000186
   783.0,0.000196,0.000196
   783.2,0.000202,0.000191
   783.4,0.000210,0.000192
   783.6,0.000216,0.000193
   783.8,0.000209,0.000192
   784.0,0.000223,0.000189
   784.2,0.000209,0.000189
   784.4,0.000216,0.000193
   784.6,0.000209,0.000188
   784.8,0.000209,0.000188
   785.0,0.000202,0.000178
   785.2,0.000202,0.000177
   785.4,0.000202,0.000183
   785.6,0.000202,0.000182
   785.8,0.000189,0.000183
   786.0,0.000182,0.000187
   786.2,0.000189,0.000190
   786.4,0.000189,0.000184
   786.6,0.000189,0.000189
   786.8,0.000189,0.000184
   787.0,0.000195,0.000189
   787.2,0.000195,0.000185
   787.4,0.000202,0.000180
   787.6,0.000202,0.000184
   787.8,0.000216,0.000184
   788.0,0.000209,0.000194
   788.2,0.000216,0.000189
   788.4,0.000209,0.000189
   788.6,0.000216,0.000184
   788.8,0.000216,0.000190
   789.0,0.000223,0.000184
   789.2,0.000223,0.000194
   789.4,0.000237,0.000198
   789.6,0.000237,0.000204
   789.8,0.000244,0.000208
   790.0,0.000237,0.000208
   790.2,0.000237,0.000209
   790.4,0.000237,0.000210
   790.6,0.000237,0.000205
   790.8,0.000237,0.000211
   791.0,0.000237,0.000204
   791.2,0.000237,0.000208
   791.4,0.000244,0.000207
   791.6,0.000244,0.000206
   791.8,0.000251,0.000210
   792.0,0.000251,0.000204
   792.2,0.000244,0.000203
   792.4,0.000244,0.000197
   792.6,0.000244,0.000192
   792.8,0.000244,0.000192
   793.0,0.000244,0.000198
   793.2,0.000251,0.000200
   793.4,0.000250,0.000200
   793.6,0.000244,0.000200
   793.8,0.000244,0.000204
   794.0,0.000230,0.000198
   794.2,0.000230,0.000193
   794.4,0.000217,0.000198
   794.6,0.000230,0.000198
   794.8,0.000223,0.000199
   795.0,0.000223,0.000199
   795.2,0.000223,0.000195
   795.4,0.000230,0.000200
   795.6,0.000230,0.000196
   795.8,0.000223,0.000191
   796.0,0.000210,0.000191
   796.2,0.000210,0.000187
   796.4,0.000210,0.000187
   796.6,0.000210,0.000191
   796.8,0.000216,0.000186
   797.0,0.000223,0.000185
   797.2,0.000230,0.000185
   797.4,0.000223,0.000181
   797.6,0.000223,0.000186
   797.8,0.000217,0.000187
   798.0,0.000210,0.000187
   798.2,0.000223,0.000192
   798.4,0.000210,0.000192
   798.6,0.000210,0.000202
   798.8,0.000203,0.000202
   799.0,0.000210,0.000197
   799.2,0.000217,0.000197
   799.4,0.000217,0.000187
   799.6,0.000217,0.000186
   799.8,0.000196,0.000186
   800.0,0.000183,0.000191
   800.2,0.000176,0.000191
   800.4,0.000190,0.000195
   800.6,0.000203,0.000190
   800.8,0.000211,0.000189
   801.0,0.000211,0.000184
   801.2,0.000210,0.000184
   801.4,0.000210,0.000184
   801.6,0.000203,0.000190
   801.8,0.000196,0.000184
   802.0,0.000210,0.000190
   802.2,0.000203,0.000190
   802.4,0.000210,0.000190
   802.6,0.000203,0.000190
   802.8,0.000196,0.000189
   803.0,0.000195,0.000192
   803.2,0.000195,0.000192
   803.4,0.000195,0.000191
   803.6,0.000202,0.000198
   803.8,0.000202,0.000199
   804.0,0.000209,0.000194
   804.2,0.000209,0.000199
   804.4,0.000209,0.000195
   804.6,0.000210,0.000195
   804.8,0.000216,0.000195
   805.0,0.000216,0.000199
   805.2,0.000223,0.000204
   805.4,0.000217,0.000204
   805.6,0.000217,0.000209
   805.8,0.000217,0.000209
   806.0,0.000224,0.000213
   806.2,0.000230,0.000218
   806.4,0.000238,0.000223
   806.6,0.000237,0.000220
   806.8,0.000238,0.000208
   807.0,0.000237,0.000209
   807.2,0.000245,0.000208
   807.4,0.000230,0.000208
   807.6,0.000231,0.000206
   807.8,0.000230,0.000201
   808.0,0.000230,0.000201
   808.2,0.000237,0.000197
   808.4,0.000230,0.000197
   808.6,0.000230,0.000192
   808.8,0.000223,0.000197
   809.0,0.000237,0.000197
   809.2,0.000230,0.000206
   809.4,0.000237,0.000205
   809.6,0.000230,0.000205
   809.8,0.000237,0.000210
   810.0,0.000230,0.000210
   810.2,0.000244,0.000205
   810.4,0.000230,0.000201
   810.6,0.000231,0.000197
   810.8,0.000224,0.000188
   811.0,0.000231,0.000188
   811.2,0.000217,0.000183
   811.4,0.000210,0.000182
   811.6,0.000203,0.000176
   811.8,0.000196,0.000181
   812.0,0.000196,0.000180
   812.2,0.000189,0.000180
   812.4,0.000182,0.000179
   812.6,0.000189,0.000179
   812.8,0.000183,0.000180
   813.0,0.000183,0.000181
   813.2,0.000175,0.000181
   813.4,0.000189,0.000182
   813.6,0.000189,0.000178
   813.8,0.000189,0.000178
   814.0,0.000189,0.000183
   814.2,0.000189,0.000187
   814.4,0.000190,0.000190
   814.6,0.000196,0.000194
   814.8,0.000189,0.000198
   815.0,0.000203,0.000203
   815.2,0.000210,0.000207
   815.4,0.000209,0.000207
   815.6,0.000216,0.000203
   815.8,0.000223,0.000204
   816.0,0.000230,0.000201
   816.2,0.000237,0.000201
   816.4,0.000223,0.000201
   816.6,0.000223,0.000210
   816.8,0.000222,0.000210
   817.0,0.000223,0.000204
   817.2,0.000216,0.000198
   817.4,0.000217,0.000197
   817.6,0.000223,0.000192
   817.8,0.000217,0.000192
   818.0,0.000230,0.000197
   818.2,0.000224,0.000193
   818.4,0.000223,0.000192
   818.6,0.000223,0.000192
   818.8,0.000216,0.000201
   819.0,0.000210,0.000201
   819.2,0.000202,0.000205
   819.4,0.000202,0.000210
   819.6,0.000203,0.000214
   819.8,0.000203,0.000214
   820.0,0.000210,0.000214
   820.2,0.000196,0.000215
   820.4,0.000203,0.000206
   820.6,0.000203,0.000202
   820.8,0.000202,0.000197
   821.0,0.000203,0.000192
   821.2,0.000203,0.000197
   821.4,0.000203,0.000192
   821.6,0.000202,0.000192
   821.8,0.000203,0.000189
   822.0,0.000196,0.000190
   822.2,0.000189,0.000184
   822.4,0.000189,0.000184
   822.6,0.000196,0.000178
   822.8,0.000196,0.000178
   823.0,0.000196,0.000178
   823.2,0.000189,0.000179
   823.4,0.000190,0.000176
   823.6,0.000190,0.000176
   823.8,0.000190,0.000180
   824.0,0.000203,0.000179
   824.2,0.000203,0.000184
   824.4,0.000203,0.000179
   824.6,0.000203,0.000184
   824.8,0.000210,0.000193
   825.0,0.000203,0.000193
   825.2,0.000196,0.000190
   825.4,0.000203,0.000191
   825.6,0.000196,0.000199
   825.8,0.000197,0.000198
   826.0,0.000190,0.000202
   826.2,0.000197,0.000205
   826.4,0.000197,0.000197
   826.6,0.000197,0.000192
   826.8,0.000197,0.000196
   827.0,0.000196,0.000187
   827.2,0.000196,0.000183
   827.4,0.000189,0.000182
   827.6,0.000189,0.000187
   827.8,0.000196,0.000182
   828.0,0.000196,0.000187
   828.2,0.000196,0.000191
   828.4,0.000189,0.000200
   828.6,0.000203,0.000204
   828.8,0.000196,0.000213
   829.0,0.000189,0.000218
   829.2,0.000203,0.000218
   829.4,0.000217,0.000218
   829.6,0.000223,0.000209
   829.8,0.000230,0.000213
   830.0,0.000230,0.000209
   830.2,0.000230,0.000204
   830.4,0.000229,0.000204
   830.6,0.000230,0.000194
   830.8,0.000216,0.000194
   831.0,0.000217,0.000184
   831.2,0.000210,0.000184
   831.4,0.000210,0.000183
   831.6,0.000202,0.000183
   831.8,0.000196,0.000187
   832.0,0.000189,0.000187
   832.2,0.000196,0.000187
   832.4,0.000189,0.000187
   832.6,0.000196,0.000188
   832.8,0.000189,0.000187
   833.0,0.000203,0.000188
   833.2,0.000217,0.000184
   833.4,0.000223,0.000184
   833.6,0.000230,0.000178
   833.8,0.000223,0.000188
   834.0,0.000223,0.000192
   834.2,0.000222,0.000197
   834.4,0.000222,0.000190
   834.6,0.000216,0.000190
   834.8,0.000223,0.000190
   835.0,0.000229,0.000190
   835.2,0.000209,0.000185
   835.4,0.000216,0.000182
   835.6,0.000210,0.000184
   835.8,0.000202,0.000184
   836.0,0.000196,0.000184
   836.2,0.000196,0.000183
   836.4,0.000196,0.000182
   836.6,0.000196,0.000191
   836.8,0.000196,0.000192
   837.0,0.000196,0.000197
   837.2,0.000196,0.000203
   837.4,0.000196,0.000197
   837.6,0.000203,0.000198
   837.8,0.000203,0.000194
   838.0,0.000203,0.000189
   838.2,0.000196,0.000194
   838.4,0.000203,0.000190
   838.6,0.000196,0.000195
   838.8,0.000189,0.000190
   839.0,0.000189,0.000194
   839.2,0.000189,0.000190
   839.4,0.000189,0.000184
   839.6,0.000182,0.000184
   839.8,0.000189,0.000184
   840.0,0.000183,0.000184
   840.2,0.000183,0.000178
   840.4,0.000183,0.000178
   840.6,0.000189,0.000173
   840.8,0.000189,0.000169
   841.0,0.000189,0.000169
   841.2,0.000189,0.000173
   841.4,0.000189,0.000179
   841.6,0.000183,0.000184
   841.8,0.000175,0.000179
   842.0,0.000189,0.000190
   842.2,0.000182,0.000185
   842.4,0.000189,0.000186
   842.6,0.000181,0.000196
   842.8,0.000182,0.000196
   843.0,0.000183,0.000197
   843.2,0.000183,0.000197
   843.4,0.000182,0.000195
   843.6,0.000189,0.000195
   843.8,0.000196,0.000194
   844.0,0.000196,0.000189
   844.2,0.000202,0.000189
   844.4,0.000196,0.000189
   844.6,0.000196,0.000194
   844.8,0.000195,0.000194
   845.0,0.000195,0.000190
   845.2,0.000195,0.000195
   845.4,0.000195,0.000196
   845.6,0.000195,0.000196
   845.8,0.000188,0.000196
   846.0,0.000189,0.000191
   846.2,0.000182,0.000197
   846.4,0.000181,0.000196
   846.6,0.000182,0.000200
   846.8,0.000196,0.000200
   847.0,0.000196,0.000200
   847.2,0.000196,0.000199
   847.4,0.000196,0.000204
   847.6,0.000196,0.000198
   847.8,0.000203,0.000193
   848.0,0.000196,0.000198
   848.2,0.000210,0.000203
   848.4,0.000210,0.000204
   848.6,0.000209,0.000198
   848.8,0.000209,0.000198
   849.0,0.000216,0.000198
   849.2,0.000216,0.000189
   849.4,0.000223,0.000189
   849.6,0.000210,0.000184
   849.8,0.000210,0.000180
   850.0,0.000210,0.000180
   850.2,0.000210,0.000175
   850.4,0.000210,0.000179
   850.6,0.000203,0.000179
   850.8,0.000196,0.000179
   851.0,0.000203,0.000184
   851.2,0.000196,0.000179
   851.4,0.000196,0.000179
   851.6,0.000181,0.000179
   851.8,0.000196,0.000184
   852.0,0.000175,0.000184
   852.2,0.000175,0.000190
   852.4,0.000168,0.000190
   852.6,0.000182,0.000190
   852.8,0.000196,0.000181
   853.0,0.000196,0.000181
   853.2,0.000195,0.000180
   853.4,0.000196,0.000184
   853.6,0.000196,0.000179
   853.8,0.000189,0.000179
   854.0,0.000202,0.000184
   854.2,0.000189,0.000185
   854.4,0.000189,0.000186
   854.6,0.000181,0.000181
   854.8,0.000188,0.000185
   855.0,0.000181,0.000185
   855.2,0.000181,0.000184
   855.4,0.000188,0.000179
   855.6,0.000195,0.000184
   855.8,0.000209,0.000190
   856.0,0.000209,0.000190
   856.2,0.000208,0.000190
   856.4,0.000209,0.000185
   856.6,0.000202,0.000180
   856.8,0.000202,0.000180
   857.0,0.000209,0.000175
   857.2,0.000202,0.000179
   857.4,0.000195,0.000184
   857.6,0.000188,0.000179
   857.8,0.000202,0.000184
   858.0,0.000195,0.000184
   858.2,0.000189,0.000184
   858.4,0.000188,0.000184
   858.6,0.000195,0.000188
   858.8,0.000202,0.000188
   859.0,0.000202,0.000192
   859.2,0.000201,0.000197
   859.4,0.000202,0.000202
   859.6,0.000209,0.000202
   859.8,0.000209,0.000202
   860.0,0.000202,0.000202
   860.2,0.000202,0.000197
   860.4,0.000202,0.000193
   860.6,0.000208,0.000193
   860.8,0.000208,0.000193
   861.0,0.000222,0.000204
   861.2,0.000222,0.000204
   861.4,0.000229,0.000204
   861.6,0.000229,0.000204
   861.8,0.000222,0.000200
   862.0,0.000223,0.000205
   862.2,0.000222,0.000205
   862.4,0.000223,0.000210
   862.6,0.000223,0.000205
   862.8,0.000217,0.000205
   863.0,0.000223,0.000196
   863.2,0.000217,0.000201
   863.4,0.000217,0.000192
   863.6,0.000210,0.000187
   863.8,0.000217,0.000187
   864.0,0.000210,0.000191
   864.2,0.000203,0.000190
   864.4,0.000189,0.000190
   864.6,0.000196,0.000194
   864.8,0.000189,0.000189
   865.0,0.000182,0.000184
   865.2,0.000175,0.000184
   865.4,0.000175,0.000184
   865.6,0.000175,0.000185
   865.8,0.000175,0.000186
   866.0,0.000168,0.000185
   866.2,0.000168,0.000184
   866.4,0.000175,0.000179
   866.6,0.000175,0.000174
   866.8,0.000175,0.000173
   867.0,0.000183,0.000177
   867.2,0.000183,0.000177
   867.4,0.000183,0.000177
   867.6,0.000189,0.000177
   867.8,0.000189,0.000178
   868.0,0.000203,0.000179
   868.2,0.000202,0.000179
   868.4,0.000202,0.000194
   868.6,0.000209,0.000190
   868.8,0.000209,0.000195
   869.0,0.000216,0.000200
   869.2,0.000209,0.000200
   869.4,0.000210,0.000197
   869.6,0.000216,0.000197
   869.8,0.000209,0.000191
   870.0,0.000216,0.000197
   870.2,0.000210,0.000192
   870.4,0.000216,0.000192
   870.6,0.000209,0.000187
   870.8,0.000216,0.000197
   871.0,0.000202,0.000196
   871.2,0.000209,0.000195
   871.4,0.000209,0.000199
   871.6,0.000209,0.000194
   871.8,0.000202,0.000194
   872.0,0.000202,0.000198
   872.2,0.000208,0.000194
   872.4,0.000208,0.000194
   872.6,0.000215,0.000194
   872.8,0.000222,0.000193
   873.0,0.000215,0.000189
   873.2,0.000223,0.000184
   873.4,0.000222,0.000184
   873.6,0.000209,0.000183
   873.8,0.000216,0.000183
   874.0,0.000202,0.000187
   874.2,0.000201,0.000191
   874.4,0.000195,0.000190
   874.6,0.000208,0.000190
   874.8,0.000202,0.000195
   875.0,0.000195,0.000190
   875.2,0.000188,0.000192
   875.4,0.000188,0.000184
   875.6,0.000181,0.000182
   875.8,0.000188,0.000182
   876.0,0.000181,0.000172
   876.2,0.000189,0.000171
   876.4,0.000181,0.000166
   876.6,0.000195,0.000165
   876.8,0.000189,0.000164
   877.0,0.000189,0.000169
   877.2,0.000181,0.000173
   877.4,0.000195,0.000168
   877.6,0.000189,0.000169
   877.8,0.000189,0.000160
   878.0,0.000181,0.000156
   878.2,0.000189,0.000161
   878.4,0.000189,0.000161
   878.6,0.000182,0.000166
   878.8,0.000175,0.000166
   879.0,0.000181,0.000167
   879.2,0.000189,0.000172
   879.4,0.000189,0.000172
   879.6,0.000181,0.000171
   879.8,0.000175,0.000170
   880.0,0.000168,0.000170
   880.2,0.000161,0.000174
   880.4,0.000168,0.000169
   880.6,0.000168,0.000164
   880.8,0.000175,0.000165
   881.0,0.000168,0.000161
   881.2,0.000175,0.000161
   881.4,0.000175,0.000156
   881.6,0.000175,0.000161
   881.8,0.000168,0.000156
   882.0,0.000175,0.000157
   882.2,0.000190,0.000157
   882.4,0.000190,0.000163
   882.6,0.000190,0.000163
   882.8,0.000189,0.000163
   883.0,0.000196,0.000154
   883.2,0.000189,0.000154
   883.4,0.000189,0.000149
   883.6,0.000189,0.000149
   883.8,0.000175,0.000149
   884.0,0.000168,0.000153
   884.2,0.000175,0.000149
   884.4,0.000182,0.000158
   884.6,0.000182,0.000159
   884.8,0.000175,0.000163
   885.0,0.000175,0.000159
   885.2,0.000175,0.000164
   885.4,0.000162,0.000165
   885.6,0.000162,0.000170
   885.8,0.000155,0.000170
   886.0,0.000162,0.000170
   886.2,0.000162,0.000170
   886.4,0.000168,0.000163
   886.6,0.000168,0.000168
   886.8,0.000175,0.000162
   887.0,0.000175,0.000166
   887.2,0.000169,0.000166
   887.4,0.000176,0.000167
   887.6,0.000169,0.000163
   887.8,0.000162,0.000162
   888.0,0.000162,0.000157
   888.2,0.000148,0.000157
   888.4,0.000148,0.000149
   888.6,0.000148,0.000154
   888.8,0.000148,0.000145
   889.0,0.000156,0.000156
   889.2,0.000156,0.000153
   889.4,0.000155,0.000148
   889.6,0.000162,0.000152
   889.8,0.000169,0.000151
   890.0,0.000162,0.000156
   890.2,0.000169,0.000155
   890.4,0.000162,0.000158
   890.6,0.000162,0.000158
   890.8,0.000155,0.000157
   891.0,0.000169,0.000158
   891.2,0.000162,0.000168
   891.4,0.000169,0.000169
   891.6,0.000168,0.000163
   891.8,0.000169,0.000164
   892.0,0.000176,0.000160
   892.2,0.000176,0.000151
   892.4,0.000169,0.000151
   892.6,0.000176,0.000146
   892.8,0.000169,0.000141
   893.0,0.000169,0.000141
   893.2,0.000169,0.000140
   893.4,0.000163,0.000135
   893.6,0.000163,0.000141
   893.8,0.000163,0.000140
   894.0,0.000169,0.000130
   894.2,0.000169,0.000135
   894.4,0.000176,0.000135
   894.6,0.000176,0.000139
   894.8,0.000176,0.000128
   895.0,0.000169,0.000133
   895.2,0.000163,0.000133
   895.4,0.000156,0.000133
   895.6,0.000149,0.000128
